Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8237,0.8248,0.8333,0.8353
2,0.8109,0.8106,0.8109,0.8122
3,0.8077,0.8086,0.8462,0.8471
4,0.7821,0.7808,0.8109,0.8107
5,0.8077,0.8086,0.8237,0.8252
6,0.8045,0.8051,0.8269,0.8286
7,0.7981,0.7986,0.8397,0.8405
8,0.8013,0.8021,0.8333,0.8347
9,0.8013,0.8017,0.8077,0.8082
10,0.8077,0.8087,0.8173,0.8184
