Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7562,0.7434,0.7377,0.7263
2,0.7315,0.7204,0.7407,0.7305
3,0.7562,0.7392,0.7438,0.7315
4,0.7469,0.7435,0.7531,0.7456
5,0.7654,0.7513,0.7407,0.7297
6,0.7346,0.7178,0.7438,0.7259
7,0.7469,0.7437,0.7407,0.7356
8,0.7407,0.7333,0.7253,0.7172
9,0.7407,0.7349,0.7469,0.7416
10,0.7407,0.7250,0.7469,0.7351
