Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7562,0.7434,0.7438,0.7323
2,0.7315,0.7204,0.7377,0.7278
3,0.7562,0.7392,0.7438,0.7317
4,0.7469,0.7435,0.7593,0.7514
5,0.7654,0.7513,0.7438,0.7323
6,0.7253,0.7002,0.7377,0.7113
7,0.7531,0.7297,0.7407,0.7245
8,0.7315,0.7249,0.7253,0.7189
9,0.7407,0.7349,0.7469,0.7417
10,0.7407,0.7250,0.7438,0.7321
