Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8045,0.8053,0.8237,0.8240
2,0.6795,0.6136,0.6795,0.6073
3,0.6763,0.6124,0.6731,0.6027
4,0.7949,0.7937,0.8109,0.8107
5,0.8109,0.8106,0.8301,0.8304
6,0.8077,0.8053,0.8205,0.8201
7,0.7821,0.7824,0.8237,0.8242
8,0.7564,0.7591,0.7949,0.7954
9,0.8173,0.8166,0.8365,0.8364
10,0.8045,0.8036,0.8173,0.8175
