Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8045,0.8053,0.5929,0.5903
2,0.7981,0.7998,0.6154,0.6133
3,0.6538,0.5930,0.5929,0.5264
4,0.7853,0.7859,0.6635,0.6622
5,0.6827,0.6203,0.5449,0.4862
6,0.8109,0.8118,0.6058,0.6017
7,0.7821,0.7817,0.6186,0.6088
8,0.7628,0.7640,0.6186,0.6097
9,0.8205,0.8209,0.6090,0.5975
10,0.8045,0.8062,0.6282,0.6236
