Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7469,0.7438,0.7284,0.7213
2,0.6944,0.6664,0.7037,0.6789
3,0.7037,0.6776,0.6944,0.6701
4,0.7099,0.6816,0.6883,0.6606
5,0.7315,0.7101,0.7438,0.7220
6,0.7346,0.7088,0.7407,0.7166
7,0.7438,0.7404,0.7407,0.7340
8,0.7222,0.6972,0.6944,0.6659
9,0.7006,0.6746,0.7315,0.7014
10,0.7099,0.6814,0.7160,0.6862
