Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7438,0.7368,0.6914,0.6871
2,0.3796,0.3512,0.4074,0.3891
3,0.3827,0.3606,0.4105,0.3852
4,0.3519,0.3306,0.3364,0.3202
5,0.7068,0.7029,0.6852,0.6861
6,0.7160,0.7022,0.7068,0.6944
7,0.7284,0.7069,0.6975,0.6768
8,0.4136,0.3809,0.3796,0.3490
9,0.3981,0.3823,0.4012,0.3815
10,0.3796,0.3583,0.3580,0.3431
