Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7469,0.7414,0.6914,0.6871
2,0.6975,0.6698,0.4074,0.3891
3,0.7006,0.6750,0.4105,0.3852
4,0.7099,0.6923,0.3364,0.3202
5,0.7685,0.7634,0.6852,0.6861
6,0.7438,0.7320,0.7068,0.6944
7,0.7346,0.7166,0.6975,0.6768
8,0.7160,0.6865,0.3796,0.3490
9,0.7099,0.6863,0.4012,0.3815
10,0.7099,0.6809,0.3580,0.3431
