Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8811,0.8821,0.8567,0.8575
2,0.8750,0.8768,0.8445,0.8449
3,0.8567,0.8572,0.8293,0.8305
4,0.8780,0.8792,0.8354,0.8375
5,0.8720,0.8723,0.8445,0.8451
6,0.8933,0.8928,0.8567,0.8568
7,0.8811,0.8821,0.8384,0.8398
8,0.8811,0.8818,0.8537,0.8548
9,0.8780,0.8799,0.8415,0.8420
10,0.8689,0.8703,0.8506,0.8518
