Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8750,0.8744,0.4177,0.3718
2,0.7195,0.6808,0.3628,0.2679
3,0.8506,0.8448,0.3598,0.2949
4,0.8841,0.8852,0.3841,0.3701
5,0.8841,0.8835,0.3750,0.3478
6,0.8567,0.8514,0.4238,0.3662
7,0.8841,0.8833,0.4268,0.3975
8,0.8811,0.8804,0.4116,0.3884
9,0.8323,0.8279,0.3933,0.3176
10,0.8811,0.8795,0.3689,0.3390
