Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8365,0.8369,0.8365,0.8374
2,0.7981,0.7976,0.8237,0.8244
3,0.8109,0.8118,0.8301,0.8311
4,0.8173,0.8176,0.8526,0.8532
5,0.8237,0.8241,0.8269,0.8280
6,0.8077,0.8080,0.8397,0.8415
7,0.8077,0.8081,0.8333,0.8346
8,0.8205,0.8206,0.8494,0.8504
9,0.8045,0.8047,0.8397,0.8401
10,0.8173,0.8172,0.8494,0.8495
