Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7468,0.7475,0.7724,0.7722
2,0.7596,0.7576,0.7885,0.7885
3,0.7564,0.7563,0.8013,0.8013
4,0.7468,0.7462,0.7692,0.7701
5,0.7532,0.7531,0.7756,0.7754
6,0.7821,0.7817,0.7949,0.7944
7,0.7756,0.7759,0.7788,0.7808
8,0.7788,0.7778,0.7853,0.7863
9,0.7308,0.7301,0.7756,0.7735
10,0.7340,0.7325,0.7404,0.7412
