Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8141,0.8142,0.8077,0.8087
2,0.8173,0.8175,0.8077,0.8075
3,0.7692,0.7685,0.7949,0.7954
4,0.7660,0.7658,0.7949,0.7951
5,0.7660,0.7658,0.7788,0.7794
6,0.8045,0.8039,0.7917,0.7922
7,0.7853,0.7843,0.7821,0.7825
8,0.7821,0.7809,0.7917,0.7919
9,0.7436,0.7431,0.7917,0.7911
10,0.7853,0.7850,0.8013,0.8014
