Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7562,0.7455,0.7469,0.7347
2,0.7284,0.7136,0.7407,0.7308
3,0.7562,0.7388,0.7469,0.7348
4,0.7469,0.7427,0.7469,0.7379
5,0.7469,0.7337,0.7469,0.7352
6,0.7407,0.7230,0.7377,0.7196
7,0.7500,0.7255,0.7346,0.7113
8,0.7346,0.7296,0.7284,0.7196
9,0.7377,0.7317,0.7500,0.7445
10,0.7500,0.7333,0.7407,0.7288
