Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7438,0.7431,0.7438,0.7380
2,0.7469,0.7278,0.7377,0.7248
3,0.7562,0.7387,0.7469,0.7346
4,0.7438,0.7399,0.7562,0.7482
5,0.7654,0.7513,0.7469,0.7359
6,0.7407,0.7230,0.7438,0.7284
7,0.7593,0.7389,0.7377,0.7211
8,0.7315,0.7252,0.7284,0.7188
9,0.7407,0.7349,0.7500,0.7446
10,0.7407,0.7248,0.7438,0.7319
