Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7191,0.7137,0.7377,0.7328
2,0.6944,0.6800,0.7346,0.7220
3,0.7253,0.7065,0.7284,0.7161
4,0.7222,0.6997,0.7438,0.7176
5,0.7500,0.7325,0.7222,0.7091
6,0.7438,0.7421,0.7315,0.7245
7,0.7253,0.7014,0.7284,0.7092
8,0.7068,0.7009,0.7130,0.7036
9,0.7222,0.7089,0.7315,0.7191
10,0.7346,0.7221,0.7315,0.7248
