Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8109,0.8109,0.6538,0.6505
2,0.7949,0.7952,0.6154,0.6148
3,0.7885,0.7907,0.6955,0.6959
4,0.8045,0.8058,0.6923,0.6900
5,0.8173,0.8152,0.6346,0.6212
6,0.7949,0.7972,0.6538,0.6535
7,0.8109,0.8118,0.6410,0.6402
8,0.7788,0.7815,0.6763,0.6714
9,0.6827,0.6190,0.5801,0.5192
10,0.6506,0.5888,0.6026,0.5361
