Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.6635,0.6547,0.6538,0.6505
2,0.6282,0.6259,0.6154,0.6148
3,0.6635,0.6603,0.6955,0.6959
4,0.6635,0.6632,0.6923,0.6900
5,0.6186,0.6013,0.6346,0.6212
6,0.6891,0.6889,0.6538,0.6535
7,0.6474,0.6461,0.6410,0.6402
8,0.6218,0.6153,0.6763,0.6714
9,0.5449,0.4924,0.5801,0.5192
10,0.5673,0.5116,0.6026,0.5361
