Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.5865,0.5314,0.5673,0.5070
2,0.6571,0.6550,0.6282,0.6266
3,0.6827,0.6786,0.6667,0.6604
4,0.6795,0.6780,0.7019,0.6990
5,0.6090,0.5925,0.6154,0.6094
6,0.6859,0.6862,0.6474,0.6475
7,0.6154,0.5967,0.6026,0.5902
8,0.6090,0.5984,0.6827,0.6788
9,0.6538,0.6535,0.6603,0.6547
10,0.6250,0.6242,0.6955,0.6940
