Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8537,0.8455,0.4238,0.3600
2,0.8445,0.8392,0.3720,0.3225
3,0.8506,0.8446,0.3994,0.3182
4,0.8811,0.8829,0.3933,0.3858
5,0.8780,0.8772,0.3963,0.3686
6,0.8720,0.8713,0.4299,0.3872
7,0.8780,0.8781,0.4268,0.4014
8,0.8780,0.8776,0.4238,0.4032
9,0.8628,0.8607,0.3902,0.3388
10,0.8750,0.8715,0.3811,0.3227
