Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8841,0.8830,0.4238,0.3715
2,0.8872,0.8874,0.3780,0.3625
3,0.8720,0.8673,0.4055,0.3445
4,0.8811,0.8825,0.3933,0.3823
5,0.8811,0.8810,0.3750,0.3613
6,0.8841,0.8834,0.4299,0.3903
7,0.8872,0.8870,0.4360,0.4123
8,0.8841,0.8835,0.4207,0.4005
9,0.8689,0.8674,0.3994,0.3432
10,0.8720,0.8685,0.3872,0.3232
