Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8780,0.8790,0.8476,0.8493
2,0.8841,0.8854,0.8476,0.8477
3,0.8750,0.8756,0.8445,0.8450
4,0.8750,0.8760,0.8445,0.8463
5,0.8537,0.8544,0.8537,0.8541
6,0.8841,0.8850,0.8628,0.8635
7,0.8780,0.8788,0.8506,0.8518
8,0.8720,0.8723,0.8476,0.8489
9,0.8689,0.8717,0.8415,0.8423
10,0.8872,0.8882,0.8476,0.8479
