Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.4299,0.4020,0.4238,0.3715
2,0.3720,0.3449,0.3780,0.3625
3,0.3750,0.3284,0.4055,0.3445
4,0.4360,0.4330,0.3933,0.3823
5,0.3994,0.3938,0.3750,0.3613
6,0.3933,0.3511,0.4299,0.3903
7,0.3963,0.3718,0.4360,0.4123
8,0.4177,0.4012,0.4207,0.4005
9,0.4024,0.3487,0.3994,0.3432
10,0.4177,0.3702,0.3872,0.3232
