Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7593,0.7446,0.7377,0.7259
2,0.7469,0.7275,0.7407,0.7281
3,0.7593,0.7415,0.7438,0.7314
4,0.7500,0.7466,0.7500,0.7425
5,0.7654,0.7513,0.7500,0.7384
6,0.7346,0.7180,0.7469,0.7292
7,0.7531,0.7488,0.7407,0.7356
8,0.7377,0.7307,0.7222,0.7143
9,0.7407,0.7349,0.7469,0.7415
10,0.7438,0.7278,0.7469,0.7351
