Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7593,0.7504,0.7438,0.7320
2,0.7500,0.7322,0.7407,0.7283
3,0.7500,0.7329,0.7407,0.7264
4,0.7500,0.7466,0.7500,0.7425
5,0.7685,0.7542,0.7438,0.7329
6,0.7284,0.7032,0.7407,0.7147
7,0.7500,0.7267,0.7407,0.7238
8,0.7253,0.7002,0.7253,0.6985
9,0.7346,0.7289,0.7469,0.7416
10,0.7377,0.7209,0.7469,0.7351
