Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7981,0.7976,0.8205,0.8206
2,0.6763,0.6106,0.6699,0.5981
3,0.6859,0.6210,0.6731,0.6022
4,0.8045,0.8023,0.8013,0.8008
5,0.8109,0.8088,0.8141,0.8129
6,0.8269,0.8268,0.8205,0.8214
7,0.7821,0.7822,0.8237,0.8243
8,0.7468,0.7494,0.7981,0.7987
9,0.8141,0.8133,0.8269,0.8269
10,0.7853,0.7844,0.8205,0.8204
