Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7885,0.7906,0.6250,0.6234
2,0.7981,0.7994,0.6122,0.6052
3,0.6891,0.6259,0.5385,0.4781
4,0.8077,0.8075,0.6635,0.6524
5,0.7885,0.7834,0.6250,0.6022
6,0.8269,0.8268,0.6538,0.6541
7,0.7821,0.7822,0.5929,0.5853
8,0.7660,0.7674,0.6154,0.6067
9,0.8205,0.8204,0.6186,0.6064
10,0.8045,0.8060,0.5994,0.5907
