Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.6250,0.6228,0.6186,0.6173
2,0.5256,0.4677,0.5288,0.4668
3,0.5865,0.5297,0.5417,0.4812
4,0.5833,0.5759,0.6667,0.6580
5,0.5865,0.5535,0.6186,0.5939
6,0.7051,0.7054,0.6506,0.6512
7,0.5769,0.5650,0.5929,0.5844
8,0.5609,0.5498,0.6122,0.6027
9,0.6026,0.5960,0.6282,0.6152
10,0.6122,0.6023,0.5994,0.5918
