Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8013,0.8021,0.8205,0.8213
2,0.6699,0.6041,0.6731,0.6011
3,0.6827,0.6183,0.6731,0.6022
4,0.8045,0.8023,0.8013,0.8008
5,0.8045,0.8021,0.8141,0.8129
6,0.8205,0.8200,0.8173,0.8180
7,0.7885,0.7883,0.8205,0.8207
8,0.7532,0.7558,0.7949,0.7954
9,0.8141,0.8134,0.8301,0.8300
10,0.7949,0.7954,0.8237,0.8236
