Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.5545,0.5015,0.5353,0.4784
2,0.5449,0.4923,0.5128,0.4587
3,0.5801,0.5237,0.5769,0.5105
4,0.6186,0.6159,0.6506,0.6480
5,0.5962,0.5396,0.5545,0.4950
6,0.6378,0.6371,0.6090,0.6049
7,0.5897,0.5767,0.6218,0.6125
8,0.5513,0.5414,0.6186,0.6097
9,0.6218,0.6099,0.6026,0.5844
10,0.6250,0.6195,0.6314,0.6247
