Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.6827,0.6204,0.5353,0.4784
2,0.6667,0.6028,0.5128,0.4587
3,0.6603,0.5983,0.5769,0.5105
4,0.7949,0.7949,0.6506,0.6480
5,0.6955,0.6326,0.5545,0.4950
6,0.8077,0.8091,0.6090,0.6049
7,0.7853,0.7848,0.6218,0.6125
8,0.7628,0.7640,0.6186,0.6097
9,0.8173,0.8168,0.6026,0.5844
10,0.8077,0.8086,0.6314,0.6247
