Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7981,0.7988,0.8269,0.8275
2,0.6795,0.6135,0.6763,0.6046
3,0.6827,0.6197,0.6763,0.6064
4,0.8045,0.8042,0.8077,0.8082
5,0.8045,0.8034,0.8301,0.8304
6,0.7981,0.7958,0.8237,0.8228
7,0.7853,0.7855,0.8237,0.8242
8,0.7532,0.7560,0.7949,0.7956
9,0.8173,0.8168,0.8365,0.8364
10,0.7885,0.7863,0.8237,0.8234
