Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.6827,0.6208,0.5385,0.4814
2,0.6603,0.5959,0.5160,0.4618
3,0.7917,0.7924,0.6346,0.6296
4,0.7981,0.7980,0.6506,0.6458
5,0.6955,0.6322,0.5545,0.4953
6,0.8077,0.8095,0.5994,0.5979
7,0.7853,0.7846,0.6218,0.6112
8,0.6506,0.5910,0.5577,0.4981
9,0.8205,0.8211,0.6122,0.6005
10,0.8077,0.8086,0.6314,0.6248
