Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8933,0.8948,0.5030,0.4927
2,0.8933,0.8949,0.4848,0.4787
3,0.8933,0.8944,0.4787,0.4623
4,0.8902,0.8914,0.4878,0.4843
5,0.8933,0.8936,0.4634,0.4566
6,0.8933,0.8927,0.4848,0.4481
7,0.8659,0.8659,0.4817,0.4650
8,0.8720,0.8723,0.5152,0.5069
9,0.8963,0.8985,0.4695,0.4571
10,0.8750,0.8775,0.4817,0.4727
