Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.4817,0.4868,0.5030,0.4927
2,0.4634,0.4449,0.4848,0.4787
3,0.4848,0.4688,0.4787,0.4623
4,0.5244,0.5172,0.4878,0.4843
5,0.4665,0.4676,0.4634,0.4566
6,0.4939,0.4678,0.4848,0.4481
7,0.4482,0.4235,0.4817,0.4650
8,0.4878,0.4856,0.5152,0.5069
9,0.4756,0.4517,0.4695,0.4571
10,0.5213,0.5193,0.4817,0.4727
