Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8811,0.8797,0.8506,0.8507
2,0.8902,0.8903,0.8537,0.8534
3,0.8933,0.8938,0.8567,0.8576
4,0.8689,0.8699,0.8445,0.8466
5,0.8933,0.8941,0.8506,0.8518
6,0.8872,0.8881,0.8506,0.8515
7,0.8841,0.8847,0.8537,0.8537
8,0.8872,0.8875,0.8598,0.8606
9,0.8872,0.8877,0.8567,0.8575
10,0.8872,0.8888,0.8537,0.8545
