Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8365,0.8366,0.8141,0.8143
2,0.8237,0.8237,0.8237,0.8236
3,0.8141,0.8140,0.8205,0.8205
4,0.8173,0.8179,0.7917,0.7930
5,0.8269,0.8273,0.7981,0.7989
6,0.8045,0.8046,0.8237,0.8239
7,0.8269,0.8270,0.7917,0.7929
8,0.8237,0.8238,0.7917,0.7916
9,0.8301,0.8300,0.7981,0.7989
10,0.7853,0.7847,0.7821,0.7825
