Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8109,0.8110,0.8333,0.8343
2,0.8237,0.8240,0.8301,0.8313
3,0.8173,0.8171,0.8429,0.8438
4,0.8301,0.8307,0.8365,0.8378
5,0.8205,0.8207,0.8333,0.8343
6,0.8141,0.8138,0.8558,0.8565
7,0.8077,0.8081,0.8333,0.8343
8,0.8237,0.8237,0.8429,0.8438
9,0.8237,0.8238,0.8301,0.8313
10,0.8237,0.8236,0.8301,0.8310
