Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8872,0.8866,0.8689,0.8692
2,0.8994,0.8999,0.8628,0.8626
3,0.8933,0.8933,0.8750,0.8754
4,0.9055,0.9053,0.8689,0.8687
5,0.9055,0.9054,0.8689,0.8686
6,0.8963,0.8968,0.8567,0.8559
7,0.8933,0.8936,0.8689,0.8692
8,0.8994,0.8991,0.8750,0.8749
9,0.9055,0.9059,0.8659,0.8668
10,0.8933,0.8933,0.8811,0.8818
