Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8872,0.8866,0.7195,0.7139
2,0.8872,0.8881,0.7165,0.7139
3,0.8994,0.8994,0.7043,0.7010
4,0.9055,0.9059,0.7409,0.7392
5,0.9055,0.9054,0.6982,0.6987
6,0.8933,0.8939,0.7287,0.7263
7,0.8994,0.8995,0.7348,0.7360
8,0.9055,0.9051,0.7500,0.7481
9,0.9085,0.9091,0.7287,0.7282
10,0.8963,0.8963,0.7409,0.7412
