Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.9024,0.9039,0.7226,0.7207
2,0.8933,0.8945,0.7073,0.7048
3,0.8994,0.8991,0.7134,0.7096
4,0.8994,0.8998,0.7470,0.7467
5,0.9116,0.9120,0.7104,0.7096
6,0.8902,0.8911,0.7256,0.7232
7,0.9055,0.9050,0.7652,0.7650
8,0.8994,0.9004,0.7317,0.7307
9,0.9055,0.9059,0.7104,0.7097
10,0.9116,0.9128,0.7378,0.7351
