Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.6852,0.6628,0.4105,0.3862
2,0.6944,0.6720,0.3920,0.3763
3,0.7222,0.6925,0.3981,0.3802
4,0.7222,0.6929,0.4630,0.4390
5,0.6914,0.6653,0.4321,0.4099
6,0.7160,0.7002,0.3951,0.3792
7,0.6975,0.6732,0.4074,0.3879
8,0.7222,0.6920,0.3920,0.3619
9,0.7253,0.7176,0.4198,0.4136
10,0.7099,0.6814,0.3981,0.3751
