Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.4475,0.4223,0.4105,0.3862
2,0.4630,0.4401,0.3920,0.3763
3,0.4414,0.4157,0.3981,0.3802
4,0.4290,0.4079,0.4630,0.4390
5,0.4290,0.4024,0.4321,0.4099
6,0.4321,0.4108,0.3951,0.3792
7,0.4290,0.4082,0.4074,0.3879
8,0.4228,0.3874,0.3920,0.3619
9,0.4290,0.4231,0.4198,0.4136
10,0.3796,0.3550,0.3981,0.3751
