Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8963,0.8989,0.8628,0.8641
2,0.8994,0.8989,0.8689,0.8679
3,0.8872,0.8877,0.8506,0.8514
4,0.8994,0.9003,0.8537,0.8547
5,0.9024,0.9028,0.8445,0.8455
6,0.8933,0.8935,0.8750,0.8756
7,0.9055,0.9058,0.8659,0.8662
8,0.9146,0.9145,0.8537,0.8544
9,0.8963,0.8958,0.8689,0.8685
10,0.8963,0.8978,0.8628,0.8636
