Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8963,0.8971,0.6006,0.5897
2,0.8933,0.8939,0.5854,0.5851
3,0.8780,0.8783,0.5732,0.5723
4,0.8963,0.8979,0.6159,0.6172
5,0.8963,0.8970,0.6006,0.6010
6,0.8811,0.8814,0.6006,0.5865
7,0.8994,0.9002,0.6098,0.6070
8,0.9024,0.9024,0.6250,0.6133
9,0.8963,0.8979,0.6250,0.6239
10,0.9024,0.9032,0.5823,0.5797
