Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7981,0.7988,0.8269,0.8273
2,0.6795,0.6134,0.6763,0.6049
3,0.6827,0.6197,0.6795,0.6090
4,0.7949,0.7936,0.8077,0.8075
5,0.8013,0.8010,0.8333,0.8337
6,0.8045,0.8060,0.8237,0.8250
7,0.7853,0.7857,0.8237,0.8243
8,0.7468,0.7494,0.7949,0.7959
9,0.8173,0.8168,0.8429,0.8429
10,0.7949,0.7938,0.8141,0.8143
