Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8077,0.8086,0.8269,0.8273
2,0.6795,0.6134,0.6699,0.5995
3,0.6827,0.6197,0.6763,0.6064
4,0.7949,0.7938,0.8045,0.8047
5,0.8077,0.8072,0.8269,0.8271
6,0.8045,0.8057,0.8269,0.8284
7,0.7821,0.7825,0.8269,0.8274
8,0.7564,0.7589,0.7917,0.7921
9,0.8141,0.8136,0.8365,0.8364
10,0.7885,0.7858,0.8173,0.8165
