Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.5321,0.4817,0.5385,0.4811
2,0.5481,0.4951,0.5128,0.4591
3,0.6635,0.6593,0.6378,0.6311
4,0.6090,0.5938,0.6442,0.6314
5,0.6058,0.5482,0.5481,0.4896
6,0.6410,0.6379,0.6090,0.6049
7,0.5929,0.5808,0.6122,0.6035
8,0.5609,0.5501,0.6186,0.6100
9,0.6442,0.6431,0.6058,0.5956
10,0.6218,0.6166,0.6250,0.6167
