Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.6827,0.6205,0.5385,0.4811
2,0.6603,0.5959,0.5128,0.4591
3,0.7949,0.7955,0.6378,0.6311
4,0.7949,0.7938,0.6442,0.6314
5,0.6827,0.6208,0.5481,0.4896
6,0.8077,0.8093,0.6090,0.6049
7,0.7853,0.7848,0.6122,0.6035
8,0.7596,0.7615,0.6186,0.6100
9,0.8269,0.8277,0.6058,0.5956
10,0.7949,0.7958,0.6250,0.6167
