Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8994,0.8989,0.8902,0.8899
2,0.9116,0.9101,0.8720,0.8721
3,0.9085,0.9074,0.8598,0.8591
4,0.9085,0.9074,0.8720,0.8717
5,0.8963,0.8958,0.8720,0.8721
6,0.9024,0.9018,0.8659,0.8664
7,0.8963,0.8956,0.8659,0.8662
8,0.9024,0.9000,0.8598,0.8598
9,0.9055,0.9053,0.8720,0.8715
10,0.9116,0.9120,0.8750,0.8751
