Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8994,0.8987,0.8902,0.8899
2,0.9024,0.9012,0.8720,0.8721
3,0.9024,0.9010,0.8598,0.8591
4,0.9085,0.9078,0.8720,0.8717
5,0.8933,0.8931,0.8720,0.8721
6,0.9055,0.9047,0.8659,0.8664
7,0.8872,0.8871,0.8659,0.8662
8,0.8933,0.8909,0.8598,0.8598
9,0.8994,0.8993,0.8720,0.8715
10,0.9085,0.9088,0.8750,0.8751
