Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8994,0.8985,0.8841,0.8837
2,0.9116,0.9101,0.8720,0.8720
3,0.9085,0.9074,0.8689,0.8682
4,0.9085,0.9074,0.8689,0.8688
5,0.8994,0.8989,0.8720,0.8721
6,0.9024,0.9018,0.8689,0.8692
7,0.9024,0.9017,0.8659,0.8659
8,0.9055,0.9044,0.8689,0.8685
9,0.8994,0.8987,0.8720,0.8721
10,0.9116,0.9120,0.8720,0.8718
