Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7160,0.6943,0.5833,0.5603
2,0.7191,0.6952,0.5833,0.5598
3,0.7377,0.7207,0.5895,0.5800
4,0.7377,0.7140,0.5864,0.5632
5,0.7284,0.7076,0.5957,0.5739
6,0.7531,0.7426,0.5494,0.5393
7,0.7222,0.6967,0.5957,0.5791
8,0.7469,0.7380,0.5741,0.5651
9,0.7253,0.7037,0.5617,0.5427
10,0.7654,0.7536,0.5648,0.5546
