Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7284,0.7051,0.7315,0.7086
2,0.7253,0.7118,0.7407,0.7281
3,0.7222,0.7093,0.7315,0.7225
4,0.7346,0.7105,0.7407,0.7206
5,0.7377,0.7324,0.7315,0.7227
6,0.7130,0.6911,0.7346,0.7133
7,0.7407,0.7162,0.7377,0.7114
8,0.7531,0.7416,0.7160,0.7043
9,0.7377,0.7326,0.7315,0.7232
10,0.7253,0.7155,0.7438,0.7365
