Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7531,0.7289,0.7037,0.6879
2,0.7346,0.7214,0.6944,0.6879
3,0.7377,0.7312,0.7037,0.6963
4,0.7407,0.7170,0.7315,0.7059
5,0.7438,0.7209,0.6852,0.6690
6,0.7438,0.7259,0.6944,0.6756
7,0.7407,0.7281,0.6759,0.6653
8,0.7130,0.7119,0.6883,0.6829
9,0.7346,0.7159,0.6821,0.6622
10,0.7253,0.7207,0.6914,0.6863
