Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7006,0.6767,0.7037,0.6879
2,0.6698,0.6614,0.6944,0.6879
3,0.6944,0.6873,0.7037,0.6963
4,0.7006,0.6757,0.7315,0.7059
5,0.6914,0.6729,0.6852,0.6690
6,0.6852,0.6655,0.6944,0.6756
7,0.6914,0.6803,0.6759,0.6653
8,0.6698,0.6678,0.6883,0.6829
9,0.7099,0.6912,0.6821,0.6622
10,0.6667,0.6657,0.6914,0.6863
