Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7160,0.7108,0.7593,0.7554
2,0.7346,0.7104,0.7346,0.7090
3,0.7284,0.7051,0.7377,0.7153
4,0.7407,0.7341,0.7623,0.7513
5,0.7438,0.7209,0.7377,0.7226
6,0.7407,0.7336,0.7438,0.7324
7,0.7315,0.7068,0.7315,0.7094
8,0.7346,0.7238,0.7346,0.7265
9,0.7222,0.6975,0.7315,0.7035
10,0.7407,0.7256,0.7438,0.7345
