Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.6883,0.6589,0.7253,0.7019
2,0.6883,0.6619,0.7253,0.7041
3,0.7006,0.6825,0.7346,0.7223
4,0.6914,0.6690,0.7253,0.7003
5,0.7037,0.6821,0.7068,0.6821
6,0.7130,0.7119,0.7068,0.7034
7,0.6914,0.6903,0.7222,0.7157
8,0.6975,0.6789,0.7191,0.7043
9,0.7160,0.7107,0.7222,0.7190
10,0.6914,0.6803,0.7191,0.7117
