Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8963,0.8956,0.8628,0.8625
2,0.8750,0.8746,0.8323,0.8335
3,0.8262,0.8312,0.7774,0.7762
4,0.8415,0.8467,0.8384,0.8403
5,0.9177,0.9177,0.8628,0.8628
6,0.9055,0.9059,0.8628,0.8631
7,0.8933,0.8922,0.8415,0.8417
8,0.8598,0.8605,0.8506,0.8509
9,0.8780,0.8802,0.8171,0.8184
10,0.8750,0.8764,0.8232,0.8241
