Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7439,0.7409,0.7256,0.7266
2,0.3963,0.3425,0.3872,0.3451
3,0.3171,0.1527,0.3079,0.1450
4,0.3598,0.3098,0.3659,0.3121
5,0.7287,0.7220,0.7073,0.7058
6,0.7073,0.7045,0.7012,0.7022
7,0.6494,0.6428,0.6463,0.6422
8,0.4116,0.3816,0.4116,0.3811
9,0.3659,0.2655,0.3841,0.3103
10,0.3933,0.3688,0.4055,0.3738
