Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8205,0.8204,0.8462,0.8472
2,0.8205,0.8206,0.8397,0.8407
3,0.8333,0.8333,0.8494,0.8503
4,0.8205,0.8207,0.8429,0.8440
5,0.8269,0.8265,0.8397,0.8406
6,0.8173,0.8170,0.8462,0.8470
7,0.8269,0.8270,0.8462,0.8470
8,0.8237,0.8237,0.8397,0.8405
9,0.8269,0.8268,0.8397,0.8410
10,0.8269,0.8270,0.8462,0.8473
