Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8237,0.8237,0.8301,0.8312
2,0.8109,0.8104,0.8526,0.8530
3,0.8077,0.8075,0.8397,0.8406
4,0.8173,0.8176,0.8397,0.8409
5,0.8173,0.8173,0.8333,0.8345
6,0.8205,0.8203,0.8397,0.8409
7,0.8077,0.8072,0.8237,0.8245
8,0.8269,0.8269,0.8397,0.8407
9,0.8205,0.8201,0.8397,0.8407
10,0.8237,0.8241,0.8397,0.8413
