Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8109,0.8110,0.8462,0.8472
2,0.8173,0.8170,0.8365,0.8369
3,0.8269,0.8267,0.8494,0.8505
4,0.8205,0.8207,0.8333,0.8343
5,0.8269,0.8264,0.8237,0.8248
6,0.8109,0.8105,0.8397,0.8408
7,0.8173,0.8174,0.8462,0.8470
8,0.8173,0.8173,0.8397,0.8402
9,0.8301,0.8303,0.8365,0.8378
10,0.8173,0.8174,0.8462,0.8470
