Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7949,0.7950,0.8301,0.8307
2,0.8141,0.8140,0.8494,0.8499
3,0.7949,0.7947,0.8237,0.8245
4,0.8045,0.8043,0.8301,0.8304
5,0.8045,0.8039,0.8269,0.8274
6,0.7917,0.7917,0.8494,0.8499
7,0.8205,0.8209,0.8333,0.8338
8,0.8077,0.8079,0.8141,0.8146
9,0.8045,0.8047,0.8269,0.8277
10,0.7949,0.7952,0.8141,0.8148
